Path,Character,Label,Text,Notes,Classes,Classes_idx
External18/External18 00280.wav,,,,,,
External18/External18 00281.wav,,,,,,
External18/External18 00282.wav,,,,,,
External18/External18 00283.wav,,,,,,
External18/External18 00284.wav,,,,,,
External18/External18 00285.wav,,,,,,
External18/External18 00286.wav,,,,,,
External18/External18 00287.wav,,,,,,
External18/External18 00288.wav,,,,,,
External18/External18 00289.wav,,,,,,
External18/External18 00290.wav,,,,,,
External18/External18 00291.wav,,,,,,
External18/External18 00292.wav,,,,,,
External18/External18 00293.wav,,,,,,
External18/External18 00294.wav,,,,,,
External18/External18 00295.wav,,,,,,
External18/External18 00296.wav,,,,,,
External18/External18 00297.wav,,,,,,
External18/External18 00298.wav,,,,,,
External18/External18 00299.wav,,,,,,
External18/External18 00300.wav,,,,,,
External18/External18 00301.wav,,,,,,
External18/External18 00302.wav,,,,,,
External18/External18 00303.wav,,,,,,
External18/External18 00304.wav,,,,,,
External18/External18 00305.wav,,,,,,
External18/External18 00306.wav,,,,,,
External18/External18 00307.wav,,,,,,
External18/External18 00308.wav,,,,,,
External18/External18 00309.wav,,,,,,
External18/External18 00310.wav,,,,,,
External18/External18 00311.wav,,,,,,
External18/External18 00312.wav,,,,,,
External18/External18 00313.wav,,,,,,
External18/External18 00314.wav,,,,,,
External18/External18 00315.wav,,,,,,
External18/External18 00316.wav,,,,,,
External18/External18 00317.wav,,,,,,
External18/External18 00318.wav,,,,,,
External18/External18 00319.wav,,,,,,
External18/External18 00320.wav,,,,,,
External18/External18 00321.wav,,,,,,
External18/External18 00322.wav,,,,,,
External18/External18 00323.wav,,,,,,
External18/External18 00324.wav,,,,,,
External18/External18 00325.wav,,,,,,
External18/External18 00326.wav,,,,,,
External18/External18 00327.wav,,,,,,
External18/External18 00328.wav,,,,,,
External18/External18 00329.wav,,,,,,
External18/External18 00330.wav,,,,,,
External18/External18 00331.wav,,,,,,
External18/External18 00332.wav,,,,,,
External18/External18 00333.wav,,,,,,
External18/External18 00334.wav,,,,,,
External18/External18 00335.wav,,,,,,
External18/External18 00336.wav,,,,,,
External18/External18 00337.wav,,,,,,
External18/External18 00338.wav,,,,,,
External18/External18 00339.wav,,,,,,
External18/External18 00340.wav,,,,,,
External18/External18 00341.wav,,,,,,
External18/External18 00342.wav,,,,,,
External18/External18 00343.wav,,,,,,
External18/External18 00344.wav,,,,,,
External18/External18 00345.wav,,,,,,
External18/External18 00346.wav,,,,,,
External18/External18 00347.wav,,,,,,
External18/External18 00348.wav,,,,,,
External18/External18 00349.wav,,,,,,
External18/External18 00350.wav,,,,,,
External18/External18 00351.wav,,,,,,
External18/External18 00352.wav,,,,,,
External18/External18 00353.wav,,,,,,
External18/External18 00354.wav,,,,,,
External18/External18 00355.wav,,,,,,
External18/External18 00356.wav,,,,,,
External18/External18 00357.wav,,,,,,
External18/External18 00358.wav,,,,,,
External18/External18 00359.wav,,,,,,
External18/External18 00360.wav,,,,,,
External18/External18 00361.wav,,,,,,
External18/External18 00362.wav,,,,,,
External18/External18 00363.wav,,,,,,
External18/External18 00364.wav,,,,,,
External18/External18 00365.wav,,,,,,
External18/External18 00366.wav,,,,,,
External18/External18 00367.wav,,,,,,
External18/External18 00368.wav,,,,,,
External18/External18 00369.wav,,,,,,
External18/External18 00370.wav,,,,,,
External18/External18 00371.wav,,,,,,
External18/External18 00372.wav,,,,,,
External19/External19 00001.wav,,,,,,
External19/External19 00002.wav,,,,,,
External19/External19 00003.wav,,,,,,
External19/External19 00004.wav,,,,,,
External19/External19 00005.wav,,,,,,
External19/External19 00006.wav,,,,,,
External19/External19 00007.wav,,,,,,
External19/External19 00008.wav,,,,,,
External19/External19 00009.wav,,,,,,
External19/External19 00010.wav,,,,,,
External19/External19 00011.wav,,,,,,
External19/External19 00012.wav,,,,,,
External19/External19 00013.wav,,,,,,
External19/External19 00014.wav,,,,,,
External19/External19 00015.wav,,,,,,
External19/External19 00016.wav,,,,,,
External19/External19 00017.wav,,,,,,
External19/External19 00018.wav,,,,,,
External19/External19 00019.wav,,,,,,
External19/External19 00020.wav,,,,,,
External19/External19 00021.wav,,,,,,
External19/External19 00022.wav,,,,,,
External19/External19 00023.wav,,,,,,
External19/External19 00024.wav,,,,,,
External19/External19 00025.wav,,,,,,
External19/External19 00026.wav,,,,,,
External19/External19 00027.wav,,,,,,
External19/External19 00028.wav,,,,,,
External19/External19 00029.wav,,,,,,
External19/External19 00030.wav,,,,,,
External19/External19 00031.wav,,,,,,
External19/External19 00032.wav,,,,,,
External19/External19 00033.wav,,,,,,
External19/External19 00034.wav,,,,,,
External19/External19 00035.wav,,,,,,
External19/External19 00036.wav,,,,,,
External19/External19 00037.wav,,,,,,
External19/External19 00038.wav,,,,,,
External19/External19 00039.wav,,,,,,
External19/External19 00040.wav,,,,,,
External19/External19 00041.wav,,,,,,
External19/External19 00042.wav,,,,,,
External19/External19 00043.wav,,,,,,
External19/External19 00044.wav,,,,,,
External19/External19 00045.wav,,,,,,
External19/External19 00046.wav,,,,,,
External19/External19 00047.wav,,,,,,
External19/External19 00048.wav,,,,,,
External19/External19 00049.wav,,,,,,
External19/External19 00050.wav,,,,,,
External19/External19 00051.wav,,,,,,
External19/External19 00052.wav,,,,,,
External19/External19 00053.wav,,,,,,
External19/External19 00054.wav,,,,,,
External19/External19 00055.wav,,,,,,
External19/External19 00056.wav,,,,,,
External19/External19 00057.wav,,,,,,
External19/External19 00058.wav,,,,,,
External19/External19 00059.wav,,,,,,
External19/External19 00060.wav,,,,,,
External19/External19 00061.wav,,,,,,
External19/External19 00062.wav,,,,,,
External19/External19 00063.wav,,,,,,
External19/External19 00064.wav,,,,,,
External19/External19 00065.wav,,,,,,
External19/External19 00066.wav,,,,,,
External19/External19 00067.wav,,,,,,
External19/External19 00068.wav,,,,,,
External19/External19 00069.wav,,,,,,
External19/External19 00070.wav,,,,,,
External19/External19 00071.wav,,,,,,
External19/External19 00072.wav,,,,,,
External19/External19 00073.wav,,,,,,
External19/External19 00074.wav,,,,,,
External19/External19 00075.wav,,,,,,
External19/External19 00076.wav,,,,,,
External19/External19 00077.wav,,,,,,
External19/External19 00078.wav,,,,,,
External19/External19 00079.wav,,,,,,
External19/External19 00080.wav,,,,,,
External19/External19 00081.wav,,,,,,
External19/External19 00082.wav,,,,,,
External19/External19 00083.wav,,,,,,
External19/External19 00084.wav,,,,,,
External19/External19 00085.wav,,,,,,
External19/External19 00086.wav,,,,,,
External19/External19 00087.wav,,,,,,
External19/External19 00088.wav,,,,,,
External19/External19 00089.wav,,,,,,
External19/External19 00090.wav,,,,,,
External19/External19 00091.wav,,,,,,
External19/External19 00092.wav,,,,,,
External19/External19 00093.wav,,,,,,
External19/External19 00094.wav,,,,,,
External19/External19 00095.wav,,,,,,
External19/External19 00096.wav,,,,,,
External19/External19 00097.wav,,,,,,
External19/External19 00098.wav,,,,,,
External19/External19 00099.wav,,,,,,
External19/External19 00100.wav,,,,,,
External19/External19 00101.wav,,,,,,
External19/External19 00102.wav,,,,,,
External19/External19 00103.wav,,,,,,
External19/External19 00104.wav,,,,,,
External19/External19 00105.wav,,,,,,
External19/External19 00106.wav,,,,,,
External19/External19 00107.wav,,,,,,
External19/External19 00108.wav,,,,,,
External19/External19 00109.wav,,,,,,
External19/External19 00110.wav,,,,,,
External19/External19 00111.wav,,,,,,
External19/External19 00112.wav,,,,,,
External19/External19 00113.wav,,,,,,
External19/External19 00114.wav,,,,,,
External19/External19 00115.wav,,,,,,
External19/External19 00116.wav,,,,,,
External19/External19 00117.wav,,,,,,
External19/External19 00118.wav,,,,,,
External19/External19 00119.wav,,,,,,
External19/External19 00120.wav,,,,,,
External19/External19 00121.wav,,,,,,
External19/External19 00122.wav,,,,,,
External19/External19 00123.wav,,,,,,
External19/External19 00124.wav,,,,,,
External19/External19 00125.wav,,,,,,
External19/External19 00126.wav,,,,,,
External19/External19 00127.wav,,,,,,
External19/External19 00128.wav,,,,,,
External19/External19 00129.wav,,,,,,
External19/External19 00130.wav,,,,,,
External19/External19 00131.wav,,,,,,
External19/External19 00132.wav,,,,,,
External19/External19 00133.wav,,,,,,
External19/External19 00134.wav,,,,,,
External19/External19 00135.wav,,,,,,
External19/External19 00136.wav,,,,,,
External19/External19 00137.wav,,,,,,
External19/External19 00138.wav,,,,,,
External19/External19 00139.wav,,,,,,
External19/External19 00140.wav,,,,,,
External19/External19 00141.wav,,,,,,
External19/External19 00142.wav,,,,,,
External19/External19 00143.wav,,,,,,
External19/External19 00144.wav,,,,,,
External19/External19 00145.wav,,,,,,
External19/External19 00146.wav,,,,,,
External19/External19 00147.wav,,,,,,
External19/External19 00148.wav,,,,,,
External19/External19 00149.wav,,,,,,
External19/External19 00150.wav,,,,,,
External19/External19 00151.wav,,,,,,
External19/External19 00152.wav,,,,,,
External19/External19 00153.wav,,,,,,
External19/External19 00154.wav,,,,,,
External19/External19 00155.wav,,,,,,
External19/External19 00156.wav,,,,,,
External19/External19 00157.wav,,,,,,
External19/External19 00158.wav,,,,,,
External19/External19 00159.wav,,,,,,
External19/External19 00160.wav,,,,,,
External19/External19 00161.wav,,,,,,
External19/External19 00162.wav,,,,,,
External19/External19 00163.wav,,,,,,
External19/External19 00164.wav,,,,,,
External19/External19 00165.wav,,,,,,
External19/External19 00166.wav,,,,,,
External19/External19 00167.wav,,,,,,
External19/External19 00168.wav,,,,,,
External19/External19 00169.wav,,,,,,
External19/External19 00170.wav,,,,,,
External19/External19 00171.wav,,,,,,
External19/External19 00172.wav,,,,,,
External19/External19 00173.wav,,,,,,
External19/External19 00174.wav,,,,,,
External19/External19 00175.wav,,,,,,
External19/External19 00176.wav,,,,,,
External19/External19 00177.wav,,,,,,
External19/External19 00178.wav,,,,,,
External19/External19 00179.wav,,,,,,
External19/External19 00180.wav,,,,,,
External19/External19 00181.wav,,,,,,
External19/External19 00182.wav,,,,,,
External19/External19 00183.wav,,,,,,
External19/External19 00184.wav,,,,,,
External19/External19 00185.wav,,,,,,
External19/External19 00186.wav,,,,,,
External19/External19 00187.wav,,,,,,
External19/External19 00188.wav,,,,,,
External19/External19 00189.wav,,,,,,
External19/External19 00190.wav,,,,,,
External19/External19 00191.wav,,,,,,
External19/External19 00192.wav,,,,,,
External19/External19 00193.wav,,,,,,
External19/External19 00194.wav,,,,,,
External19/External19 00195.wav,,,,,,
External19/External19 00196.wav,,,,,,
External19/External19 00197.wav,,,,,,
External19/External19 00198.wav,,,,,,
External19/External19 00199.wav,,,,,,
External19/External19 00200.wav,,,,,,
External19/External19 00201.wav,,,,,,
External19/External19 00202.wav,,,,,,
External19/External19 00203.wav,,,,,,
External19/External19 00204.wav,,,,,,
External19/External19 00205.wav,,,,,,
External19/External19 00206.wav,,,,,,
External19/External19 00207.wav,,,,,,
External19/External19 00208.wav,,,,,,
External19/External19 00209.wav,,,,,,
External19/External19 00210.wav,,,,,,
External19/External19 00211.wav,,,,,,
External19/External19 00212.wav,,,,,,
External19/External19 00213.wav,,,,,,
External19/External19 00214.wav,,,,,,
External19/External19 00215.wav,,,,,,
External19/External19 00216.wav,,,,,,
External19/External19 00217.wav,,,,,,
External19/External19 00218.wav,,,,,,
External19/External19 00219.wav,,,,,,
External19/External19 00220.wav,,,,,,
External19/External19 00221.wav,,,,,,
External19/External19 00222.wav,,,,,,
External19/External19 00223.wav,,,,,,
External19/External19 00224.wav,,,,,,
External19/External19 00225.wav,,,,,,
External19/External19 00226.wav,,,,,,
External19/External19 00227.wav,,,,,,
External19/External19 00228.wav,,,,,,
External19/External19 00229.wav,,,,,,
External19/External19 00230.wav,,,,,,
External19/External19 00231.wav,,,,,,
External19/External19 00232.wav,,,,,,
External19/External19 00233.wav,,,,,,
External19/External19 00234.wav,,,,,,
External19/External19 00235.wav,,,,,,
External19/External19 00236.wav,,,,,,
External19/External19 00237.wav,,,,,,
External19/External19 00238.wav,,,,,,
External19/External19 00239.wav,,,,,,
External19/External19 00240.wav,,,,,,
External19/External19 00241.wav,,,,,,
External19/External19 00242.wav,,,,,,
External19/External19 00243.wav,,,,,,
External19/External19 00244.wav,,,,,,
External19/External19 00245.wav,,,,,,
External19/External19 00246.wav,,,,,,
External19/External19 00247.wav,,,,,,
External19/External19 00248.wav,,,,,,
External19/External19 00249.wav,,,,,,
External19/External19 00250.wav,,,,,,
External19/External19 00251.wav,,,,,,
External19/External19 00252.wav,,,,,,
External19/External19 00253.wav,,,,,,
External19/External19 00254.wav,,,,,,
External19/External19 00255.wav,,,,,,
External19/External19 00256.wav,,,,,,
External19/External19 00257.wav,,,,,,
External19/External19 00258.wav,,,,,,
External19/External19 00259.wav,,,,,,
External19/External19 00260.wav,,,,,,
External19/External19 00261.wav,,,,,,
External19/External19 00262.wav,,,,,,
External19/External19 00263.wav,,,,,,
External19/External19 00264.wav,,,,,,
External19/External19 00265.wav,,,,,,
External19/External19 00266.wav,,,,,,
External19/External19 00267.wav,,,,,,
External19/External19 00268.wav,,,,,,
External19/External19 00269.wav,,,,,,
External19/External19 00270.wav,,,,,,
External19/External19 00271.wav,,,,,,
External19/External19 00272.wav,,,,,,
External19/External19 00273.wav,,,,,,
External19/External19 00274.wav,,,,,,
External19/External19 00275.wav,,,,,,
External19/External19 00276.wav,,,,,,
External19/External19 00277.wav,,,,,,
External19/External19 00278.wav,,,,,,
External19/External19 00279.wav,,,,,,
External19/External19 00280.wav,,,,,,
External19/External19 00281.wav,,,,,,
External19/External19 00282.wav,,,,,,
External19/External19 00283.wav,,,,,,
External19/External19 00284.wav,,,,,,
External19/External19 00285.wav,,,,,,
