,Path,Character,Label,Text,Notes,Classes,Classes_idx
6458,External17/External17 00123.wav,,,,,,
6459,External17/External17 00124.wav,,,,,,
6460,External17/External17 00125.wav,,,,,,
6461,External17/External17 00126.wav,,,,,,
6462,External17/External17 00127.wav,,,,,,
6463,External17/External17 00128.wav,,,,,,
6464,External17/External17 00129.wav,,,,,,
6465,External17/External17 00130.wav,,,,,,
6466,External17/External17 00131.wav,,,,,,
6467,External17/External17 00132.wav,,,,,,
6468,External17/External17 00133.wav,,,,,,
6469,External17/External17 00134.wav,,,,,,
6470,External17/External17 00135.wav,,,,,,
6471,External17/External17 00136.wav,,,,,,
6472,External17/External17 00137.wav,,,,,,
6473,External17/External17 00138.wav,,,,,,
6474,External17/External17 00139.wav,,,,,,
6475,External17/External17 00140.wav,,,,,,
6476,External17/External17 00141.wav,,,,,,
6477,External17/External17 00142.wav,,,,,,
6478,External17/External17 00143.wav,,,,,,
6479,External17/External17 00144.wav,,,,,,
6480,External17/External17 00145.wav,,,,,,
6481,External17/External17 00146.wav,,,,,,
6482,External17/External17 00147.wav,,,,,,
6483,External17/External17 00148.wav,,,,,,
6484,External17/External17 00149.wav,,,,,,
6485,External17/External17 00150.wav,,,,,,
6486,External17/External17 00151.wav,,,,,,
6487,External17/External17 00152.wav,,,,,,
6488,External17/External17 00153.wav,,,,,,
6489,External17/External17 00154.wav,,,,,,
6490,External17/External17 00155.wav,,,,,,
6491,External17/External17 00156.wav,,,,,,
6492,External17/External17 00157.wav,,,,,,
6493,External17/External17 00158.wav,,,,,,
6494,External17/External17 00159.wav,,,,,,
6495,External17/External17 00160.wav,,,,,,
6496,External17/External17 00161.wav,,,,,,
6497,External17/External17 00162.wav,,,,,,
6498,External17/External17 00163.wav,,,,,,
6499,External17/External17 00164.wav,,,,,,
6500,External17/External17 00165.wav,,,,,,
6501,External17/External17 00166.wav,,,,,,
6502,External17/External17 00167.wav,,,,,,
6503,External17/External17 00168.wav,,,,,,
6504,External17/External17 00169.wav,,,,,,
6505,External17/External17 00170.wav,,,,,,
6506,External17/External17 00171.wav,,,,,,
6507,External17/External17 00172.wav,,,,,,
6508,External17/External17 00173.wav,,,,,,
6509,External17/External17 00174.wav,,,,,,
6510,External17/External17 00175.wav,,,,,,
6511,External17/External17 00176.wav,,,,,,
6512,External17/External17 00177.wav,,,,,,
6513,External17/External17 00178.wav,,,,,,
6514,External17/External17 00179.wav,,,,,,
6515,External17/External17 00180.wav,,,,,,
6516,External17/External17 00181.wav,,,,,,
6517,External17/External17 00182.wav,,,,,,
6518,External17/External17 00183.wav,,,,,,
6519,External17/External17 00184.wav,,,,,,
6520,External17/External17 00185.wav,,,,,,
6521,External17/External17 00186.wav,,,,,,
6522,External17/External17 00187.wav,,,,,,
6523,External17/External17 00188.wav,,,,,,
6524,External17/External17 00189.wav,,,,,,
6525,External17/External17 00190.wav,,,,,,
6526,External17/External17 00191.wav,,,,,,
6527,External17/External17 00192.wav,,,,,,
6528,External17/External17 00193.wav,,,,,,
6529,External17/External17 00194.wav,,,,,,
6530,External17/External17 00195.wav,,,,,,
6531,External17/External17 00196.wav,,,,,,
6532,External17/External17 00197.wav,,,,,,
6533,External17/External17 00198.wav,,,,,,
6534,External17/External17 00199.wav,,,,,,
6535,External17/External17 00200.wav,,,,,,
6536,External17/External17 00201.wav,,,,,,
6537,External17/External17 00202.wav,,,,,,
6538,External17/External17 00203.wav,,,,,,
6539,External17/External17 00204.wav,,,,,,
6540,External17/External17 00205.wav,,,,,,
6541,External17/External17 00206.wav,,,,,,
6542,External17/External17 00207.wav,,,,,,
6543,External17/External17 00208.wav,,,,,,
6544,External17/External17 00209.wav,,,,,,
6545,External17/External17 00210.wav,,,,,,
6546,External17/External17 00211.wav,,,,,,
6547,External17/External17 00212.wav,,,,,,
6548,External17/External17 00213.wav,,,,,,
6549,External17/External17 00214.wav,,,,,,
6550,External17/External17 00215.wav,,,,,,
6551,External17/External17 00216.wav,,,,,,
6552,External17/External17 00217.wav,,,,,,
6553,External17/External17 00218.wav,,,,,,
6554,External17/External17 00219.wav,,,,,,
6555,External17/External17 00220.wav,,,,,,
6556,External17/External17 00221.wav,,,,,,
6557,External17/External17 00222.wav,,,,,,
6558,External17/External17 00223.wav,,,,,,
6559,External17/External17 00224.wav,,,,,,
6560,External17/External17 00225.wav,,,,,,
6561,External17/External17 00226.wav,,,,,,
6562,External17/External17 00227.wav,,,,,,
6563,External17/External17 00228.wav,,,,,,
6564,External17/External17 00229.wav,,,,,,
6565,External17/External17 00230.wav,,,,,,
6566,External17/External17 00231.wav,,,,,,
6567,External17/External17 00232.wav,,,,,,
6568,External17/External17 00233.wav,,,,,,
6569,External17/External17 00234.wav,,,,,,
6570,External17/External17 00235.wav,,,,,,
6571,External17/External17 00236.wav,,,,,,
6572,External17/External17 00237.wav,,,,,,
6573,External17/External17 00238.wav,,,,,,
6574,External17/External17 00239.wav,,,,,,
6575,External17/External17 00240.wav,,,,,,
6576,External17/External17 00241.wav,,,,,,
6577,External17/External17 00242.wav,,,,,,
6578,External17/External17 00243.wav,,,,,,
6579,External17/External17 00244.wav,,,,,,
6580,External17/External17 00245.wav,,,,,,
6581,External17/External17 00246.wav,,,,,,
6582,External17/External17 00247.wav,,,,,,
6583,External17/External17 00248.wav,,,,,,
6584,External17/External17 00249.wav,,,,,,
6585,External17/External17 00250.wav,,,,,,
6586,External17/External17 00251.wav,,,,,,
6587,External17/External17 00252.wav,,,,,,
6588,External17/External17 00253.wav,,,,,,
6589,External17/External17 00254.wav,,,,,,
6590,External17/External17 00255.wav,,,,,,
6591,External17/External17 00256.wav,,,,,,
6592,External17/External17 00257.wav,,,,,,
6593,External17/External17 00258.wav,,,,,,
6594,External17/External17 00259.wav,,,,,,
6595,External17/External17 00260.wav,,,,,,
6596,External17/External17 00261.wav,,,,,,
6597,External17/External17 00262.wav,,,,,,
6598,External17/External17 00263.wav,,,,,,
6599,External17/External17 00264.wav,,,,,,
6600,External17/External17 00265.wav,,,,,,
6601,External17/External17 00266.wav,,,,,,
6602,External17/External17 00267.wav,,,,,,
6603,External17/External17 00268.wav,,,,,,
6604,External17/External17 00269.wav,,,,,,
6605,External17/External17 00270.wav,,,,,,
6606,External17/External17 00271.wav,,,,,,
6607,External17/External17 00272.wav,,,,,,
6608,External17/External17 00273.wav,,,,,,
6609,External17/External17 00274.wav,,,,,,
6610,External17/External17 00275.wav,,,,,,
6611,External17/External17 00276.wav,,,,,,
6612,External17/External17 00277.wav,,,,,,
6613,External17/External17 00278.wav,,,,,,
6614,External17/External17 00279.wav,,,,,,
6615,External17/External17 00280.wav,,,,,,
6616,External17/External17 00281.wav,,,,,,
6617,External17/External17 00282.wav,,,,,,
6618,External17/External17 00283.wav,,,,,,
6619,External17/External17 00284.wav,,,,,,
6620,External17/External17 00285.wav,,,,,,
6621,External17/External17 00286.wav,,,,,,
6622,External17/External17 00287.wav,,,,,,
6623,External17/External17 00288.wav,,,,,,
6624,External17/External17 00289.wav,,,,,,
6625,External17/External17 00290.wav,,,,,,
6626,External17/External17 00291.wav,,,,,,
6627,External17/External17 00292.wav,,,,,,
6628,External17/External17 00293.wav,,,,,,
6629,External17/External17 00294.wav,,,,,,
6630,External17/External17 00295.wav,,,,,,
6631,External17/External17 00296.wav,,,,,,
6632,External17/External17 00297.wav,,,,,,
6633,External17/External17 00298.wav,,,,,,
6634,External17/External17 00299.wav,,,,,,
6635,External17/External17 00300.wav,,,,,,
6636,External17/External17 00301.wav,,,,,,
6637,External17/External17 00302.wav,,,,,,
6638,External17/External17 00303.wav,,,,,,
6639,External17/External17 00304.wav,,,,,,
6640,External17/External17 00305.wav,,,,,,
6641,External17/External17 00306.wav,,,,,,
6642,External17/External17 00307.wav,,,,,,
6643,External17/External17 00308.wav,,,,,,
6644,External17/External17 00309.wav,,,,,,
6645,External17/External17 00310.wav,,,,,,
6646,External17/External17 00311.wav,,,,,,
6647,External17/External17 00312.wav,,,,,,
6648,External17/External17 00313.wav,,,,,,
6649,External17/External17 00314.wav,,,,,,
6650,External17/External17 00315.wav,,,,,,
6651,External17/External17 00316.wav,,,,,,
6652,External17/External17 00317.wav,,,,,,
6653,External17/External17 00318.wav,,,,,,
6654,External17/External17 00319.wav,,,,,,
6655,External17/External17 00320.wav,,,,,,
6656,External17/External17 00321.wav,,,,,,
6657,External17/External17 00322.wav,,,,,,
6658,External17/External17 00323.wav,,,,,,
6659,External17/External17 00324.wav,,,,,,
6660,External17/External17 00325.wav,,,,,,
6661,External17/External17 00326.wav,,,,,,
6662,External17/External17 00327.wav,,,,,,
6663,External17/External17 00328.wav,,,,,,
6664,External17/External17 00329.wav,,,,,,
6665,External17/External17 00330.wav,,,,,,
6666,External17/External17 00331.wav,,,,,,
6667,External17/External17 00332.wav,,,,,,
6668,External17/External17 00333.wav,,,,,,
6669,External17/External17 00334.wav,,,,,,
6670,External17/External17 00335.wav,,,,,,
6671,External17/External17 00336.wav,,,,,,
6672,External17/External17 00337.wav,,,,,,
6673,External17/External17 00338.wav,,,,,,
6674,External17/External17 00339.wav,,,,,,
6675,External17/External17 00340.wav,,,,,,
6676,External17/External17 00341.wav,,,,,,
6677,External17/External17 00342.wav,,,,,,
6678,External17/External17 00343.wav,,,,,,
6679,External17/External17 00344.wav,,,,,,
6680,External17/External17 00345.wav,,,,,,
6681,External17/External17 00346.wav,,,,,,
6682,External17/External17 00347.wav,,,,,,
6683,External17/External17 00348.wav,,,,,,
6684,External17/External17 00349.wav,,,,,,
6685,External17/External17 00350.wav,,,,,,
6686,External17/External17 00351.wav,,,,,,
6687,External17/External17 00352.wav,,,,,,
6688,External17/External17 00353.wav,,,,,,
6689,External17/External17 00354.wav,,,,,,
6690,External17/External17 00355.wav,,,,,,
6691,External17/External17 00356.wav,,,,,,
6692,External17/External17 00357.wav,,,,,,
6693,External17/External17 00358.wav,,,,,,
6694,External17/External17 00359.wav,,,,,,
6695,External17/External17 00360.wav,,,,,,
6696,External17/External17 00361.wav,,,,,,
6697,External17/External17 00362.wav,,,,,,
6698,External17/External17 00363.wav,,,,,,
6699,External17/External17 00364.wav,,,,,,
6700,External17/External17 00365.wav,,,,,,
6701,External17/External17 00366.wav,,,,,,
6702,External17/External17 00367.wav,,,,,,
6703,External17/External17 00368.wav,,,,,,
6704,External17/External17 00369.wav,,,,,,
6705,External17/External17 00370.wav,,,,,,
6706,External17/External17 00371.wav,,,,,,
6707,External17/External17 00372.wav,,,,,,
6708,External17/External17 00373.wav,,,,,,
6709,External17/External17 00374.wav,,,,,,
6710,External17/External17 00375.wav,,,,,,
6711,External17/External17 00376.wav,,,,,,
6712,External17/External17 00377.wav,,,,,,
6713,External17/External17 00378.wav,,,,,,
6714,External17/External17 00379.wav,,,,,,
6715,External17/External17 00380.wav,,,,,,
6716,External17/External17 00381.wav,,,,,,
6717,External17/External17 00382.wav,,,,,,
6718,External17/External17 00383.wav,,,,,,
6719,External17/External17 00384.wav,,,,,,
6720,External18/External18 00001.wav,,,,,,
6721,External18/External18 00002.wav,,,,,,
6722,External18/External18 00003.wav,,,,,,
6723,External18/External18 00004.wav,,,,,,
6724,External18/External18 00005.wav,,,,,,
6725,External18/External18 00006.wav,,,,,,
6726,External18/External18 00007.wav,,,,,,
6727,External18/External18 00008.wav,,,,,,
6728,External18/External18 00009.wav,,,,,,
6729,External18/External18 00010.wav,,,,,,
6730,External18/External18 00011.wav,,,,,,
6731,External18/External18 00012.wav,,,,,,
6732,External18/External18 00013.wav,,,,,,
6733,External18/External18 00014.wav,,,,,,
6734,External18/External18 00015.wav,,,,,,
6735,External18/External18 00016.wav,,,,,,
6736,External18/External18 00017.wav,,,,,,
6737,External18/External18 00018.wav,,,,,,
6738,External18/External18 00019.wav,,,,,,
6739,External18/External18 00020.wav,,,,,,
6740,External18/External18 00021.wav,,,,,,
6741,External18/External18 00022.wav,,,,,,
6742,External18/External18 00023.wav,,,,,,
6743,External18/External18 00024.wav,,,,,,
6744,External18/External18 00025.wav,,,,,,
6745,External18/External18 00026.wav,,,,,,
6746,External18/External18 00027.wav,,,,,,
6747,External18/External18 00028.wav,,,,,,
6748,External18/External18 00029.wav,,,,,,
6749,External18/External18 00030.wav,,,,,,
6750,External18/External18 00031.wav,,,,,,
6751,External18/External18 00032.wav,,,,,,
6752,External18/External18 00033.wav,,,,,,
6753,External18/External18 00034.wav,,,,,,
6754,External18/External18 00035.wav,,,,,,
6755,External18/External18 00036.wav,,,,,,
6756,External18/External18 00037.wav,,,,,,
6757,External18/External18 00038.wav,,,,,,
6758,External18/External18 00039.wav,,,,,,
6759,External18/External18 00040.wav,,,,,,
6760,External18/External18 00041.wav,,,,,,
6761,External18/External18 00042.wav,,,,,,
6762,External18/External18 00043.wav,,,,,,
6763,External18/External18 00044.wav,,,,,,
6764,External18/External18 00045.wav,,,,,,
6765,External18/External18 00046.wav,,,,,,
6766,External18/External18 00047.wav,,,,,,
6767,External18/External18 00048.wav,,,,,,
6768,External18/External18 00049.wav,,,,,,
6769,External18/External18 00050.wav,,,,,,
6770,External18/External18 00051.wav,,,,,,
6771,External18/External18 00052.wav,,,,,,
6772,External18/External18 00053.wav,,,,,,
6773,External18/External18 00054.wav,,,,,,
6774,External18/External18 00055.wav,,,,,,
6775,External18/External18 00056.wav,,,,,,
6776,External18/External18 00057.wav,,,,,,
6777,External18/External18 00058.wav,,,,,,
6778,External18/External18 00059.wav,,,,,,
6779,External18/External18 00060.wav,,,,,,
6780,External18/External18 00061.wav,,,,,,
6781,External18/External18 00062.wav,,,,,,
6782,External18/External18 00063.wav,,,,,,
6783,External18/External18 00064.wav,,,,,,
6784,External18/External18 00065.wav,,,,,,
6785,External18/External18 00066.wav,,,,,,
6786,External18/External18 00067.wav,,,,,,
6787,External18/External18 00068.wav,,,,,,
6788,External18/External18 00069.wav,,,,,,
6789,External18/External18 00070.wav,,,,,,
6790,External18/External18 00071.wav,,,,,,
6791,External18/External18 00072.wav,,,,,,
6792,External18/External18 00073.wav,,,,,,
6793,External18/External18 00074.wav,,,,,,
6794,External18/External18 00075.wav,,,,,,
6795,External18/External18 00076.wav,,,,,,
6796,External18/External18 00077.wav,,,,,,
6797,External18/External18 00078.wav,,,,,,
6798,External18/External18 00079.wav,,,,,,
6799,External18/External18 00080.wav,,,,,,
6800,External18/External18 00081.wav,,,,,,
6801,External18/External18 00082.wav,,,,,,
6802,External18/External18 00083.wav,,,,,,
6803,External18/External18 00084.wav,,,,,,
6804,External18/External18 00085.wav,,,,,,
6805,External18/External18 00086.wav,,,,,,
6806,External18/External18 00087.wav,,,,,,
6807,External18/External18 00088.wav,,,,,,
6808,External18/External18 00089.wav,,,,,,
6809,External18/External18 00090.wav,,,,,,
6810,External18/External18 00091.wav,,,,,,
6811,External18/External18 00092.wav,,,,,,
6812,External18/External18 00093.wav,,,,,,
6813,External18/External18 00094.wav,,,,,,
6814,External18/External18 00095.wav,,,,,,
6815,External18/External18 00096.wav,,,,,,
6816,External18/External18 00097.wav,,,,,,
6817,External18/External18 00098.wav,,,,,,
6818,External18/External18 00099.wav,,,,,,
6819,External18/External18 00100.wav,,,,,,
6820,External18/External18 00101.wav,,,,,,
6821,External18/External18 00102.wav,,,,,,
6822,External18/External18 00103.wav,,,,,,
6823,External18/External18 00104.wav,,,,,,
6824,External18/External18 00105.wav,,,,,,
6825,External18/External18 00106.wav,,,,,,
6826,External18/External18 00107.wav,,,,,,
6827,External18/External18 00108.wav,,,,,,
6828,External18/External18 00109.wav,,,,,,
6829,External18/External18 00110.wav,,,,,,
6830,External18/External18 00111.wav,,,,,,
6831,External18/External18 00112.wav,,,,,,
6832,External18/External18 00113.wav,,,,,,
6833,External18/External18 00114.wav,,,,,,
6834,External18/External18 00115.wav,,,,,,
6835,External18/External18 00116.wav,,,,,,
6836,External18/External18 00117.wav,,,,,,
6837,External18/External18 00118.wav,,,,,,
6838,External18/External18 00119.wav,,,,,,
6839,External18/External18 00120.wav,,,,,,
